application_id,application_date,loan_type,loan_amount_requested_usd,loan_purpose,repayment_tenure_months,applicant_ssn,applicant_full_name,applicant_date_of_birth,applicant_gender,applicant_marital_status,applicant_level_of_education,applicant_street_address,applicant_city,applicant_state,applicant_zip_code,applicant_phone_number,applicant_email_address,employment_type,employer_name,duration_of_employment_years,monthly_income_usd,bank_account_number,next_of_kin_full_name,next_of_kin_relationship,next_of_kin_phone_number
USLW-APP-20241116-236,2024-11-16,Auto,42249.0,New Car Purchase,46.0,590-23-9623,Madison Miller,1958-08-28,Male,Separated,Master's Degree,2560 Theresa Mount,Catherineport,Michigan,43744.0,0375405043,monroealicia@yahoo.com,Hourly,Walton LLC Corp.,11.8,19923.0,17682233.0,Brandon Dyer,Sibling,0011183948428984
USLW-APP-20240603-937,2024-06-03,Mortgage,422889.0,Refinance,245.0,309-33-6305,Natalie Logan,1998-10-26,Other,Single,Associate's Degree,97940 Mary Islands,West Petermouth,Florida,59746.0,38832669804833,cherylanderson@gmail.com,Hourly,Lee-Hughes Corp.,16.8,17850.0,17441474.0,Angela Barker,Sibling,6652949001
USLW-APP-20250102-397,2025-01-02,Personal,45377.0,Other,16.0,083-56-1825,Joel Steele,1959-07-06,Other,Separated,Bachelor's Degree,1858 Bray Views,Cameronborough,Louisiana,47615.0,8290489596,danielhall@yahoo.com,Salaried,Jackson Ltd Corp.,29.0,15151.0,20255783.0,Cynthia Fitzpatrick,Sibling,54921291468728
USLW-APP-20240422-505,2024-04-22,Personal,22440.0,Home Improvement,18.0,080-96-9669,Sarah Warner,1986-10-01,Male,Single,Some College,85909 Taylor Avenue,New Mary,Wisconsin,8123.0,0017152860182224,dustin67@lee.info,Salaried,Campos PLC Corp.,25.3,21282.0,118169493.0,Paul Smith,Spouse,56088710290188
USLW-APP-20240528-309,2024-05-28,Personal,37317.0,Vacation,30.0,056-37-9826,Karen Riley,1972-05-08,Other,Widowed,Bachelor's Degree,859 Daniel Courts Suite 069,Lake Garyburgh,Arkansas,33158.0,7773603356,ojensen@jennings.com,Salaried,"Nicholson, Padilla and Summers Corp.",2.5,25242.0,15861137.0,Beth Collins,Sibling,6418212597
USLW-APP-20241006-999,2024-10-06,Personal,48007.0,Home Improvement,35.0,309-46-1117,Christopher Thomas,1992-02-13,Male,Single,Some College,1018 Tyler Terrace Apt. 680,Madisonstad,Michigan,97743.0,1602015119551,justinclark@chambers-smith.com,Salaried,Patterson Group Corp.,9.7,25577.0,50028281.0,Hannah Scott,Parent,967824438036645
USLW-APP-20240603-606,2024-06-03,Small Business,429913.0,Working Capital,79.0,748-57-5988,Kara Golden,1973-08-31,Female,Widowed,Associate's Degree,6323 Farmer Center Suite 388,Jodiport,North Carolina,2566.0,2207244470,rachel13@hotmail.com,Self-Employed,Stone-Ramos LLC,15.0,19615.0,118910189.0,Renee Russell,Friend,1474730717
USLW-APP-20240902-842,2024-09-02,Mortgage,174988.0,Home Purchase,353.0,815-96-5232,HEATHER SWEENEY,1971-05-27,Male,Separated,Some College,7905 Underwood Well,Andersonburgh,North Carolina,45994.0,5185432562,gabriella41@martinez.biz,Salaried,"Yates, Yoder and Reed Corp.",28.1,28231.0,83563519.0,Courtney Wilson,Sibling,4406768218
USLW-APP-20240923-333,2024-09-23,Personal,37802.0,Vacation,38.0,668-20-7528,Patrick Dawson,2006-08-15,Female,Widowed,Master's Degree,537 Gordon Rest,Davisfort,South Dakota,71941.0,628126825041171,christopher13@hayden-gillespie.com,Salaried,Clarke PLC Corp.,14.4,23938.0,24322560.0,Shelia Williams,Friend,7622445129
USLW-APP-20241022-708,2024-10-22,Personal,25049.0,Vacation,16.0,212-57-8010,Steven Douglas,1965-04-14,Female,Married,Master's Degree,893 Mary Rue,Fosterland,Virginia,67304.0,2027296475,kramerhenry@dillon.com,Hourly,Goodman-Aguilar Corp.,25.0,21080.0,128208140.0,Kimberly Kirby,Sibling,0379462177
USLW-APP-20240911-461,2024-09-11,Auto,60221.0,Used Car Purchase,53.0,640-78-7666,Melissa Carter DDS,1954-08-09,Female,Single,Bachelor's Degree,1998 Nelson Circles Suite 995,New Melissa,Illinois,11163.0,10839622337741,davidjefferson@yahoo.com,Hourly,Kemp and Sons Corp.,19.9,5395.0,82025362.0,Joel Kelly,Friend,001806175742151544
USLW-APP-20250204-437,2025-02-04,Personal,41723.0,Other,39.0,280-27-9943,Shane Davis,1985-05-11,Other,Divorced,Doctorate,815 Christina Parkway Apt. 540,Christineland,Connecticut,27201.0,4876093180,alexis31@gmail.com,Salaried,Smith-Marsh Corp.,5.0,28987.0,36632594.0,Craig Reyes,Parent,137747352959385
USLW-APP-20240908-206,2024-09-08,Mortgage,801175.0,Refinance,193.0,509-34-2407,Jennifer Mcdonald,1998-09-27,Male,Widowed,Master's Degree,202 Weaver Locks Apt. 147,West Brianport,Oklahoma,47200.0,9925092505,ibutler@king-davis.net,Salaried,Solis-Shelton Corp.,5.9,24205.0,109952936.0,Timothy Parker,Friend,058251509648577
USLW-APP-20240421-234,2024-04-21,Small Business,480786.0,Expansion,30.0,625-13-1868,James Miller,1959-08-23,Female,Widowed,Master's Degree,8425 Burton Grove,Samanthafort,Oklahoma,72990.0,0017807647548669,johnsoneric@riley.org,Salaried,Perez-Rodriguez Corp.,0.6,17632.0,85514333.0,David Jennings,Spouse,001039182113934617
USLW-APP-20240807-532,2024-08-07,Mortgage,996293.0,Refinance,266.0,734-39-2111,Gwendolyn Carter,1955-08-08,Other,Widowed,Some College,416 Schneider Circle,South Katherinestad,Texas,25400.0,1117962376888983,stanleythomas@palmer-cook.com,Self-Employed,Lewis Group LLC,15.4,9742.0,71646066.0,Adam Miller,Spouse,03131662944647
USLW-APP-20240408-115,2024-04-08,Personal,6923.0,Other,23.0,398-62-4374,Christopher Smith,1975-12-08,Male,Divorced,Doctorate,79775 Hatfield Points Suite 349,Richardview,Illinois,30311.0,001372368738024746,klove@gmail.com,Hourly,"Simmons, Rodriguez and Brandt Corp.",0.8,5952.0,45941920.0,Brandy Hansen,Parent,11685711482092
USLW-APP-20241226-367,2024-12-26,Small Business,41857.0,Equipment Purchase,55.0,099-26-4270,Denise Willis,1978-06-22,Male,Divorced,Associate's Degree,9426 Stevens Unions Apt. 555,Lake Rogerhaven,Iowa,53550.0,001808358523611035,adamsscott@matthews.biz,Self-Employed,Bowman Group LLC,14.7,6060.0,125035329.0,Michelle Atkinson,Spouse,9756730091
USLW-APP-20240630-843,2024-06-30,Personal,49978.0,Medical Expenses,27.0,897-10-1352,Krystal Gonzales,2004-08-01,Male,Separated,Associate's Degree,568 Steven Overpass Apt. 560,Barbaraside,South Carolina,62169.0,9302347854,lrichardson@lang.com,Salaried,Nelson Group Corp.,19.4,10377.0,97485078.0,Jermaine Medina,Sibling,15150536960770
USLW-APP-20240604-566,2024-06-04,Personal,1206.0,Education,51.0,139-30-7583,Ronald Moore,2004-10-25,Other,Single,Doctorate,695 Darren Orchard Apt. 107,Sherrychester,Nevada,39923.0,1839584941157740,jamesballard@hotmail.com,Hourly,Brown PLC Corp.,13.8,25345.0,80960076.0,Melissa Weaver,Friend,4523382667350
USLW-APP-20240705-198,2024-07-05,Personal,39994.0,Debt Consolidation,53.0,114-13-6025,Taylor Mays,1968-01-04,Female,Divorced,Associate's Degree,068 Martinez Mews Apt. 726,Nicolefort,Colorado,45687.0,0987112981,torreslisa@gmail.com,Salaried,"White, Lee and Thompson Corp.",10.4,26512.0,15728128.0,Mark Leach,Friend,00111558060707722
USLW-APP-20241204-670,2024-12-04,Personal,7121.0,Medical Expenses,57.0,365-78-3497,Jody Valentine,1987-11-19,Male,Married,Doctorate,75965 Emily Camp Suite 488,Lake Evan,Kansas,21702.0,16831705412136,gonzaleztimothy@ingram.com,Salaried,Harper-Ford Corp.,22.5,29245.0,30771244.0,Aaron Randall,Spouse,14103378332170
USLW-APP-20240907-130,2024-09-07,Mortgage,628282.0,Home Purchase,188.0,788-10-8874,Mary Johnson,1964-08-03,Other,Separated,Bachelor's Degree,31676 Amanda Trail Suite 935,Gutierrezberg,Michigan,54553.0,88625507252104,hillkrista@brown.com,Salaried,Holt-Williams Corp.,25.0,5968.0,98727094.0,Daniel Francis,Sibling,0291589602341
USLW-APP-20240710-243,2024-07-10,Personal,27013.0,Home Improvement,28.0,280-27-9569,Lisa Cruz,1966-08-11,Male,Divorced,Associate's Degree,0536 Ian Heights,Donaldfort,Connecticut,7790.0,6605275283793,fgutierrez@morgan.com,Salaried,Hughes-Howard Corp.,13.5,24083.0,119483754.0,Steven Mendoza,Spouse,001667096660564243
USLW-APP-20250212-979,2025-02-12,Personal,45896.0,Other,13.0,553-18-1778,Michael Gill,1983-06-13,Female,Separated,Doctorate,7358 Jeanne Wall Suite 912,Lake Aliciaville,Rhode Island,26669.0,385996371935683,devans@hotmail.com,Salaried,Banks-Hamilton Corp.,29.9,12221.0,90996098.0,Melvin Williams,Parent,186448013579201
USLW-APP-20241102-945,2024-11-02,Personal,29717.0,Debt Consolidation,47.0,216-44-2209,Karen West,1949-05-17,Male,Separated,Some College,314 Ruben Glen,Johnsonton,Wisconsin,7745.0,13549970002,jamesking@yahoo.com,Self-Employed,Freeman-Norris LLC,4.2,20391.0,20097491.0,Ashley Russell,Spouse,23666272883964
USLW-APP-20250131-301,2025-01-31,Small Business,390357.0,Expansion,60.0,226-94-8111,Paul Hunter,1986-03-15,Male,Divorced,Bachelor's Degree,60436 Brenda Harbors,Seanmouth,North Carolina,87465.0,844140256874498,meverett@yahoo.com,Salaried,"Martinez, Rogers and Warner Corp.",28.8,22308.0,46850256.0,Phillip Peck,Spouse,9237168255
USLW-APP-20240927-724,2024-09-27,Personal,16221.0,Education,51.0,158-53-8505,Wanda Perez,1953-04-28,Other,Divorced,Doctorate,59035 Chavez Port,Douglastown,Alabama,29785.0,16250981995545,taylorerin@lane.info,Salaried,Trevino and Sons Corp.,27.4,20229.0,70680023.0,Stephanie Padilla,Sibling,1194473513971971
USLW-APP-20240611-392,2024-06-11,Personal,47879.0,Debt Consolidation,14.0,145-33-0179,Carol Lang,1973-03-08,Female,Married,Some College,137 William Ville,Jonesview,Oklahoma,42661.0,8044719430,amandamurphy@yahoo.com,Self-Employed,"Pugh, Norris and Page LLC",17.8,23690.0,13106739.0,Stephanie Webb,Friend,420751266357617
USLW-APP-20240815-491,2024-08-15,Small Business,495112.0,Startup Costs,48.0,362-94-7941,Daniel Braun,1972-07-19,Female,Separated,Master's Degree,52299 Miller Road,Mckenzieborough,Arkansas,30754.0,34240432975251,smallderek@gmail.com,Hourly,"Hicks, Kim and Brown Corp.",25.6,13769.0,64092779.0,Sara Davis,Parent,17478581229
USLW-APP-20240811-574,2024-08-11,Small Business,118209.0,Expansion,77.0,466-72-6418,John Williams,1954-04-28,Female,Separated,Master's Degree,8285 Rodriguez Loaf,Williamsonshire,Florida,14619.0,1522592454200424,samanthacombs@lopez.com,Salaried,Cantrell-Sawyer Corp.,12.2,13545.0,14815320.0,Michael Ortega,Spouse,0011706614529
USLW-APP-20241214-132,2024-12-14,Auto,47314.0,New Car Purchase,48.0,298-83-8744,Nancy Henderson,1971-05-16,Other,Single,High School Diploma,045 Thompson Harbors Apt. 723,East Lauramouth,Arkansas,64930.0,6660470077,brandybarnett@yahoo.com,Salaried,"Mason, Arnold and Hamilton Corp.",23.2,21369.0,115318629.0,Cory King,Friend,9295028191
USLW-APP-20250209-294,2025-02-09,Mortgage,961299.0,Home Purchase,357.0,091-72-4143,DAVID HOLT,2001-11-01,Other,Separated,Some College,7380 Michelle Plains,East Williamland,Kansas,67936.0,560904078701836,mckenzie85@ramirez.com,Hourly,Hendricks Ltd Corp.,7.4,27098.0,100083338.0,Robert Arnold,Sibling,0014702821249169
USLW-APP-20240816-996,2024-08-16,Small Business,218734.0,Working Capital,75.0,517-88-7693,Ann Douglas,1964-10-11,Other,Single,Master's Degree,80183 Holt Oval Apt. 307,Morrisland,Kansas,2308.0,8444181771,aaron02@hotmail.com,Salaried,"Lee, Greene and Blackburn Corp.",12.8,11917.0,49745261.0,Heather Knight,Sibling,12647573752
USLW-APP-20240807-412,2024-08-07,Personal,43344.0,Home Improvement,56.0,866-40-2223,Paul Wong,2001-03-24,Male,Single,Doctorate,48633 Gary Way Suite 773,East Dianemouth,Washington,67462.0,1977399344705883,michelle43@mcdonald-clark.net,Salaried,"Duke, Johnston and Nguyen Corp.",27.3,3495.0,103172835.0,Lindsay Frank,Parent,7769513782
USLW-APP-20250301-499,2025-03-01,Personal,20073.0,Other,53.0,236-21-7932,Joel Owens,1983-08-24,Other,Widowed,Some College,2875 Patricia Viaduct Suite 317,Nicolestad,Ohio,27531.0,8207880952074,thompsonbrian@myers.com,Self-Employed,Lewis Inc LLC,13.2,12492.0,79667393.0,Sarah Thompson,Spouse,8740058208
USLW-APP-20240509-180,2024-05-09,Small Business,373838.0,Working Capital,57.0,562-93-5171,Jennifer Douglas,1968-12-21,Female,Separated,Some College,28851 Martinez Park,Humphreyfurt,Nevada,36596.0,0548137160,zmiller@collins.com,Salaried,White-Hanson Corp.,0.9,13166.0,72698990.0,Rebecca Carson,Sibling,0015250019759
USLW-APP-20241209-794,2024-12-09,Personal,39823.0,Debt Consolidation,59.0,386-44-7406,Matthew Wagner,1952-07-03,Female,Separated,Doctorate,7590 Amy Lights,East Destinymouth,Hawaii,49844.0,6453750128,andre50@hobbs.com,Salaried,Vasquez-Haas Corp.,12.2,3660.0,127897840.0,Stephanie Lang,Sibling,9931334062790
USLW-APP-20240927-637,2024-09-27,Personal,24685.0,Education,22.0,321-87-9074,Chelsea Smith,1999-01-20,Female,Separated,Doctorate,9368 John Highway,Nicolehaven,Michigan,72611.0,6746509873,janet61@hotmail.com,Salaried,"Terry, Thomas and Fisher Corp.",21.4,3644.0,53114338.0,Brandon Smith,Spouse,848037152940594
USLW-APP-20241228-899,2024-12-28,Auto,65634.0,Refinance,51.0,171-76-1826,Michael Smith,1968-02-12,Other,Separated,Doctorate,10852 Robert Square Suite 765,South Willieport,Oregon,42301.0,0139542850820,tnorman@yahoo.com,Salaried,Carey Ltd Corp.,29.4,20669.0,118439453.0,Kevin Pratt,Spouse,5949676366
USLW-APP-20250226-883,2025-02-26,Auto,73602.0,Refinance,26.0,423-99-8031,Jessica Velez,1965-07-20,Female,Separated,Doctorate,088 Diane Shore Suite 039,Lake Amber,Wisconsin,78109.0,0345139542,emilymorales@gmail.com,Self-Employed,"Freeman, Wilson and Chambers LLC",11.1,3482.0,66954831.0,Kathleen Fletcher,Sibling,1214125849662269
USLW-APP-20240727-814,2024-07-27,Personal,14838.0,Vacation,28.0,320-84-9842,Stephen Bennett,1999-09-15,Other,Married,Associate's Degree,822 Alexis Road,Jessicashire,Alabama,32530.0,08847162950922,robertsjonathan@barry.org,Self-Employed,Burke-Hayes LLC,14.6,5923.0,89299007.0,Philip Carter,Friend,3248480970
USLW-APP-20240513-769,2024-05-13,Mortgage,955932.0,Home Purchase,234.0,325-71-4571,Christopher Morgan,1991-02-05,Other,Widowed,Some College,39290 Meyer Square Suite 719,Hoganstad,Nevada,44519.0,7686570045400,buckleymichele@young-liu.org,Salaried,Graves-Riley Corp.,7.4,25092.0,54849437.0,Joseph Reyes,Parent,38943680385765
USLW-APP-20241108-457,2024-11-08,Personal,38515.0,Debt Consolidation,13.0,018-63-6252,Michael Reed,1992-12-18,Female,Married,Associate's Degree,8882 James Mission Suite 897,Lake Robert,Hawaii,93643.0,0170207650,jameshunter@hotmail.com,Hourly,Hogan-Barajas Corp.,24.8,27026.0,104417146.0,Mitchell Harris,Parent,851800219396549
USLW-APP-20241001-305,2024-10-01,Personal,39824.0,Vacation,44.0,002-69-6176,Desiree Moore,1972-06-07,Male,Single,Associate's Degree,10537 Tapia Crossroad,Eugeneside,Arkansas,39406.0,5585667407793,thomasmelissa@carter-fernandez.biz,Self-Employed,Bauer-Barnes LLC,12.2,14951.0,40097837.0,David Daniel,Sibling,0222370383
USLW-APP-20240430-797,2024-04-30,Personal,38715.0,Home Improvement,38.0,280-88-4045,Jeffrey Mitchell,1957-06-27,Female,Widowed,High School Diploma,60267 Garcia Walk,Madisonfort,Rhode Island,72256.0,8284201292062,victoriabarnes@allen-gardner.net,Salaried,Harris PLC Corp.,11.5,20403.0,116685940.0,Tammy Jones,Friend,0019273206810
USLW-APP-20240619-493,2024-06-19,Auto,39875.0,New Car Purchase,36.0,114-91-9792,Frank White,1986-02-19,Female,Single,Bachelor's Degree,4712 Eddie Courts Apt. 044,Jonathanfurt,West Virginia,27377.0,00129714199247527,john48@potter.biz,Salaried,Smith Group Corp.,10.8,9107.0,68579890.0,Sara Gibson,Sibling,9929862878
USLW-APP-20250108-846,2025-01-08,Personal,23505.0,Medical Expenses,52.0,285-21-3823,Marcia Singh,1998-11-13,Other,Married,Bachelor's Degree,570 Patrick Centers Suite 539,Angelaberg,Texas,77526.0,97486528737749,lisa62@gmail.com,Self-Employed,Oconnor Group LLC,3.8,19605.0,35716330.0,Charles Stone,Parent,15577698580942
USLW-APP-20240902-317,2024-09-02,Personal,14796.0,Education,12.0,474-88-5208,Kimberly Cummings,1969-12-18,Female,Divorced,Some College,00136 Kara Shoal Suite 915,South John,Iowa,97363.0,5758052448,swalls@yahoo.com,Self-Employed,"Hays, Parks and Williams LLC",7.1,10437.0,123542144.0,Anthony Meza Jr.,Spouse,00143644152870977
USLW-APP-20241225-413,2024-12-25,Small Business,125972.0,Working Capital,83.0,561-16-9847,Blake Phillips,1963-07-15,Male,Divorced,Bachelor's Degree,516 Alan Lane Apt. 013,Christopherton,Wisconsin,38700.0,03514126831961,robert42@morrison.com,Salaried,Johnson-West Corp.,6.6,13425.0,69649923.0,Travis Bridges,Parent,001963377925533469
USLW-APP-20250101-917,2025-01-01,Personal,4752.0,Home Improvement,47.0,140-63-6922,Paul Mann,1991-09-13,Female,Widowed,Doctorate,1321 Carrie Extension Suite 335,Parksshire,Washington,30306.0,7544218009,luis84@yahoo.com,Salaried,Smith-Haynes Corp.,17.2,10515.0,109923240.0,Matthew Baker,Spouse,00141652317673075
USLW-APP-20240605-358,2024-06-05,Small Business,108987.0,Equipment Purchase,59.0,121-64-4156,Judy Myers,1973-02-26,Female,Separated,Associate's Degree,6153 Chan Station Suite 891,South Robinport,Texas,77091.0,001864374993713286,fosterwesley@hotmail.com,Self-Employed,"Moore, Fowler and Acevedo LLC",13.6,23004.0,123685344.0,April Hooper,Sibling,7636047023
USLW-APP-20250306-868,2025-03-06,Small Business,139939.0,Equipment Purchase,68.0,178-08-4763,Brandon Chen,1950-03-11,Female,Widowed,Some College,014 Jonathan Loaf Apt. 335,Fergusonview,Virginia,59000.0,51050610635685,dianejohnson@gmail.com,Salaried,Lin-Miller Corp.,21.8,2186.0,62583138.0,Stephanie Johnson,Sibling,7690627649700
USLW-APP-20250222-133,2025-02-22,Personal,1913.0,Debt Consolidation,60.0,365-49-8428,JOSEPH KIM,1979-05-11,Other,Separated,Doctorate,993 Aaron Plaza,Brettfort,Michigan,90685.0,42982191132853,cdixon@brooks-white.com,Self-Employed,"Mcgrath, Gill and Ortiz LLC",5.2,21125.0,100040698.0,Glenn Reynolds,Spouse,81679053314488
USLW-APP-20241227-507,2024-12-27,Personal,12714.0,Other,59.0,037-02-2901,Bradley Underwood,1984-06-04,Female,Widowed,Doctorate,5068 Lloyd Flat,Cummingsborough,Nevada,17860.0,7150311045,robertsonmichael@yahoo.com,Salaried,Rodriguez-Hale Corp.,20.3,11489.0,19094324.0,Maurice Taylor,Parent,14555330482
USLW-APP-20240505-136,2024-05-05,Mortgage,998524.0,Home Purchase,190.0,121-43-2189,David Fisher,1958-04-06,Female,Divorced,Some College,41452 Escobar Roads,Anthonybury,West Virginia,4210.0,00106213191459508,bgonzalez@sawyer.com,Salaried,Burgess-Rodriguez Corp.,18.8,19445.0,65857463.0,Suzanne Lopez,Sibling,8059901236454
USLW-APP-20250110-940,2025-01-10,Personal,19095.0,Education,13.0,825-01-1218,Sarah Jones,1971-01-30,Female,Single,Some College,4662 Nicholas Underpass,Phillipshire,Oklahoma,64118.0,1992096351720,denisepowers@miller.com,Hourly,Peterson-Jackson Corp.,6.0,12620.0,101238904.0,Karla Baker,Spouse,112859519531756
USLW-APP-20240423-408,2024-04-23,Small Business,327380.0,Startup Costs,61.0,110-92-6380,Lisa Walker,1949-04-09,Male,Separated,High School Diploma,72772 Gordon Glen Apt. 466,Laurieport,Nebraska,99685.0,5236717304,zlewis@smith.org,Salaried,Costa-Powell Corp.,9.4,12940.0,100874754.0,Mitchell Adams,Parent,48523939094304
USLW-APP-20250324-320,2025-03-24,Personal,47361.0,Vacation,19.0,186-04-1379,Bryan Klein,1982-10-06,Female,Widowed,Bachelor's Degree,70033 Ruben Ridges,North Katherinestad,Oklahoma,27856.0,3176736592850,hendrixfrank@medina-perez.com,Salaried,Erickson Group Corp.,18.1,21768.0,66778554.0,Maria Schmidt,Friend,95550738141020
USLW-APP-20250330-206,2025-03-30,Small Business,86867.0,Equipment Purchase,57.0,410-77-9830,Douglas Bush,1966-07-17,Other,Widowed,Doctorate,34772 Mary Burgs Suite 823,Davidhaven,West Virginia,84086.0,4539610188,amy23@snyder.com,Salaried,"Black, James and Hart Corp.",2.6,27980.0,17788263.0,Seth Barnett,Spouse,1839273036
USLW-APP-20250301-178,2025-03-01,Personal,28634.0,Medical Expenses,14.0,046-73-5353,Glenda Morgan,1988-05-29,Male,Separated,Some College,823 Doyle Mission,West Paul,Iowa,68222.0,3314967318411,joseph87@johnson.net,Salaried,Russell and Sons Corp.,13.6,28924.0,76975392.0,Marc Wall,Parent,558824976750365
USLW-APP-20250111-519,2025-01-11,Mortgage,314248.0,Refinance,202.0,485-95-8577,John Moore,1967-09-10,Other,Separated,High School Diploma,412 Jon Freeway,New Jasonview,Alaska,53434.0,178888229464545,codycook@scott.biz,Self-Employed,"Williams, Zuniga and Allen LLC",13.7,16914.0,35341721.0,Jessica Carlson,Sibling,850451910232106
USLW-APP-20240921-159,2024-09-21,Auto,66010.0,Refinance,27.0,024-57-0145,Kevin Golden,1974-02-07,Other,Single,Associate's Degree,1832 Ellis Avenue,Christensenview,Washington,69729.0,0010436377672,elliottharry@johnson-oconnor.org,Self-Employed,Jones-Humphrey LLC,19.1,20455.0,59516215.0,Jeremy Kemp,Sibling,606709138839776
USLW-APP-20240722-783,2024-07-22,Personal,2784.0,Vacation,49.0,551-03-9198,Anthony Hodges,1953-12-27,Other,Widowed,Some College,2240 Green Islands Suite 289,Hendersontown,Nevada,9440.0,001149104215469395,sarah03@reid.com,Salaried,Sawyer and Sons Corp.,27.9,13408.0,51499217.0,Hannah Perez,Sibling,01502081819733
USLW-APP-20250215-184,2025-02-15,Auto,44597.0,Used Car Purchase,51.0,089-01-3862,Ashley Garcia,1979-09-06,Other,Widowed,Some College,2991 Brian Spurs,Christopherstad,Ohio,1974.0,2672417713584,laurenjones@gmail.com,Self-Employed,Phillips-Robles LLC,9.7,8322.0,117038635.0,Jacob Gonzalez,Friend,108849419316935
